[ODD STUDIO]데이지 셔링 크롭 원피스 (핑크),953,귀여워요,,,퍼스널컬러 따위 없엉,, 스모크밴딩으로 편하게 입을수있어요! ,네****,2022-03-18 02:32:09,귀여워요@/@@/@@/@퍼스널컬러 따위 없엉@/@@/@ 스모크밴딩으로 편하게 입을수있어요!(2022-03-17 06:26:32 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 베스트 (민트&라벤더),952,만족 ,네****,2022-03-17 04:08:58,이쁘고 좋아요. 사이즈는 정사이즈보다 약간 작았어요. 신기하게 빨았늠데도 솜이 뭉치거나 하지 않네요. 강추요(2022-03-16 14:09:43 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 누또 크레용 크롭 맨투맨 티셔츠(핑크),951,파업으로 다른쪽으로 받았는데 아직 전달받진 못햇지만 품이 켜보인다고는하는데 그래도 만족합니다 ,네****,2022-03-16 05:57:38,파업으로 다른쪽으로 받았는데 아직 전달받진 못햇지만 품이 켜보인다고는하는데 그래도 만족합니다(2022-03-15 21:14:09 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),944,너무 예뻐요 ,우****,2022-03-14 23:59:01,예뻐서 사이즈 두가지로 구매했네요
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),943,너무 예뻐요 ,우****,2022-03-14 23:58:38,예뻐서 색상별로 구매했어요. 
[ODD STUDIO]오로라 시스루 원피스-오로라퍼플,942,만족 ,네****,2022-03-14 04:26:29,저렴한 가격이 엄청 잘샀어요(2022-03-13 15:53:46 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (그린),941,만족 ,네****,2022-03-14 04:26:29,저렴한 가격이 엄청 잘샀어요(2022-03-13 15:53:37 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 뉴데일리 버튼베베 당근토끼(2COLOR),940,만족 ,네****,2022-03-14 04:26:29,저렴한 가격이 엄청 잘샀어요(2022-03-13 15:53:27 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 데이지 셔링 크롭 원피스 (옐로우),939,너무 기여워용! ,박****,2022-03-11 10:26:49,2.9키로 m사이즈 잘 맞아요! 저렴하게 잘 샀어요>_<
[ODD STUDIO] 뉴데일리 버튼베베 당근토끼(2COLOR),938,만족 ,네****,2022-03-11 04:38:07,아이보리@/@핑크 다 이뻐요 너무 맘에들어요(2022-03-10 17:52:36 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 뉴데일리 버튼베베 당근토끼(2COLOR),937,만족 ,네****,2022-03-11 04:38:07,스판 너무 좋고 이뻐요 정말 맘에 들어요(2022-03-10 17:52:07 에 등록된 네이버 페이 구매평)
[ODD STUDIO]오로라 시스루원피스-오로라핑크,936,만족 ,네****,2022-03-11 03:35:46,너무너무 이뻐요 저렴하게 잘 샀네요(2022-03-10 12:32:02 에 등록된 네이버 페이 구매평)
[ODD STUDIO]또또또친구들 하네스 껴또(그린) ★세트 리쉬줄 포함★,929,넘모 귀여워요....♡ 원래도 귀여운 강아지지만여... [1],네****,2022-01-07 02:21:04,넘모 귀여워요....♡ 원래도 귀여운 강아지지만여...(2022-01-06 00:50:25 에 등록된 네이버 페이 구매평)
,928,만족 ,네****,2022-01-05 02:28:51,신축성좋고 편하게 잘 맞아요(2022-01-04 00:59:20 에 등록된 네이버 페이 구매평)
,927,만족 ,네****,2022-01-05 02:28:51,조금 크긴한데 입혀서 나가보면 따뜻한거 같아요 손 넣어보면 후끈후끈함 ㅎㅎ(2022-01-04 00:58:17 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등양면패딩 자켓 (옐로우&웜그레이),926,색도 예쁘고 넘 예쁜데 엑스라지 맞나요? 가슴둘레는 널널한데 팔,겨드랑이쪽이 껴서 불편해합니다ㅜㅠ너무 ... ,네****,2022-01-03 03:29:25,색도 예쁘고 넘 예쁜데 엑스라지 맞나요? 가슴둘레는 널널한데 팔@/@겨드랑이쪽이 껴서 불편해합니다ㅜㅠ너무 예쁜데 못입힐것 같아요(2022-01-02 14:31:17 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등 양면패딩 자켓  (민트&라벤더),925,만족 ,네****,2022-01-03 03:15:53,예쁘고 따뜻해보여요(2022-01-02 11:42:01 에 등록된 네이버 페이 구매평)
[ODD STUDIO] 신호등양면패딩 자켓 (옐로우&웜그레이),924,색감이 너무 이뻐요^^ 비숑아이한테 노랑 넘 이쁘네요~ 잘늘어나고 신축성도 있어 입고벗기기에도 수월하네... ,네****,2022-01-03 02:55:37,색감이 너무 이뻐요^^ 비숑아이한테 노랑 넘 이쁘네요~ 잘늘어나고 신축성도 있어 입고벗기기에도 수월하네요! 올겨울 따뜻하게 잘 입힐게요~(2022-01-02 11:49:37 에 등록된 네이버 페이 구매평)
